filename,company,chunk_id,text
The_Clean_Space.pdf,The Clean Space,125,"The Company believes that the working environment should at all times be supportive of the dignity and respect of individuals. If a complaint of direct, indirect or third-party harassment is brought to the attention of management, it will be investigated promptly, and appropriate action will be taken. Harassment is defined in the Equality Act 2010 as unwanted conduct related to a relevant protected characteristic, which has the purpose or effect of violating an individual’s dignity or creating an intimidating, hostile, degrading, humiliating or offensive environment for that individual. Indirect harassment is conduct that although not directed at an individual, has created a hostile environment which has had an adverse effect on them. Sexual harassment is defined as “unwanted conduct of a sexual nature, or other conduct based on sex, affecting the dignity of women and men at work”. This can include unwelcome physical, verbal or non-verbal conduct."
The_Clean_Space.pdf,The Clean Space,126,"or non-verbal conduct. People can be subject to harassment on a wide variety of actual or perceived grounds including: • Race, ethnic origin, nationality or skin colour. • Sex, sexual orientation or gender reassignment. • Religious, philosophical or political beliefs. • Willingness to challenge harassment, leading to victimisation. • Disability, sensory impairments or learning difficulties or actions arising from these conditions (e.g. spelling mistakes caused by dyslexia). • Status as ex-offenders. • Age. • Real or suspected infection with a blood borne virus (e.g. AIDS/HIV). • Membership of a trade union or activities associated with membership. Forms of bullying and harassment may include: • Physical contact ranging from touching to serious assault. • Verbal and written harassment through jokes, offensive language, gossip and slander, sectarian songs, letters, cards and so on. This could be either in the workplace, or via email and social media sites."
The_Clean_Space.pdf,The Clean Space,127,"and social media sites. • Visual display of posters, graffiti, obscene gestures, flags and emblems. • Isolation or non-cooperation at work, exclusion from social activities. • Coercion ranging from pressure for sexual favours to pressure to participate in political/religious groups. • Intrusion by pestering, spying, following someone. Employee Handbook v.4.8 P a g e | 50 What should I do if I am subject to harassment? If you feel you are being directly or indirectly harassed, you are strongly encouraged to seek early advice/support from your line manager. If you feel your line manager is harassing you, then you should contact his/her immediate line manager or a director of the company. You should also keep a written record detailing the incidents of harassment and any requests made to the harasser to stop. This written record should be made as soon as possible after the events giving rise to concern and should include dates, times, places and the circumstances of what happened."
The_Clean_Space.pdf,The Clean Space,128,"happened. Ultimately, if you are unable to resolve the issue informally, you should submit a written complaint to your line manager, or a more senior manager if the complaint is about your line manager, under the Grievance Procedure. 3.22.2 Religious Observance The Company will endeavour, on request, to alter an employee’s working pattern so that breaks can be granted at times to coincide with the employees needs for religious observance, insofar as this is possible and practicable, taking into account the needs of the business. Where an employee requests time off at a particularly busy time or at a time when the employees’ absence would otherwise cause difficulties for the business, or where the amount of time off requested is unreasonable or excessive, then the Company reserves the right to refuse to grant some or all of any time off requested. 3.23 Raising Concerns at Work (Whistleblowing)"
The_Clean_Space.pdf,The Clean Space,129,"3.23 Raising Concerns at Work (Whistleblowing) It is important to the business that any fraud, misconduct or wrongdoing by employees or officers of the Company are reported and properly dealt with. The Company therefore encourages all individuals to raise any concerns that they may have about the conduct of others in the business, or the way in which the business is run. This Policy sets out the way in which individuals may raise any concerns that they have and how those concerns will be dealt with. The Public Interest Disclosure Act 1998 provides protection for workers who raise legitimate concerns about specified matters. These are called 'qualifying disclosures'. A qualifying disclosure is one made in good faith by an employee who has a reasonable belief that the following has occurred: a criminal offence; a miscarriage of justice; an act creating risk to health and safety; an act causing damage to the environment; a breach of any other legal obligation; concealment of any of the above."
The_Clean_Space.pdf,The Clean Space,130,"above. It is not necessary for the employee to have proof that such an act is being, has been, or is likely to be, committed - a reasonable belief is sufficient. It is the Company’s responsibility to ensure that an investigation takes place. An employee who makes such a protected disclosure has the right not to be dismissed, or subjected to victimisation, because he or she has made the disclosure. If an employee is not sure whether to raise a concern, he or she should discuss the issue with their line manager. If the employee is concerned that his or her line manager is involved in the wrongdoing, has failed to make a proper investigation or to report the outcome of the investigations to the Board, he or she should inform a Director of the Company. Employee Handbook v.4.8 P a g e | 51 3.23.1 Principles Everyone should be aware of the importance of preventing and eliminating wrongdoing at work. Employees should be watchful for illegal or unethical conduct and report anything of that nature"
The_Clean_Space.pdf,The Clean Space,131,"that they become aware of: • Any matter raised under this procedure will be investigated thoroughly, promptly and confidentially, and the outcome of the investigation reported back to the employee who raised the issue. • No employee will be victimised for raising a matter under this procedure. • Victimisation of an employee for raising a qualified disclosure will be a disciplinary offence. • If misconduct is discovered as a result of any investigation under this procedure the Company's disciplinary procedure will be used, in addition to any appropriate external measures. • Maliciously making a false allegation is a disciplinary offence. • An instruction to cover up wrongdoing is itself a disciplinary offence. If told not to raise or pursue any concern, even by a person in authority such as a manager, employees should not agree to remain silent. They should report the matter to a Director. 3.24 Safeguarding Policy"
The_Clean_Space.pdf,The Clean Space,132,"3.24 Safeguarding Policy The Clean Space recognises that our staff may have contact with children or vulnerable adults at particular customer establishments (e.g. schools, nurseries, etc) and therefore could observe the outward signs of child abuse. Therefore, the aim and objectives of this policy is for staff to understand their responsibilities in being alert to the signs of abuse and to clarify the reporting process to be followed to report such incidents to the customer. If you are worried that a child is being abused you should report this immediately to the designated person for child protection or their deputy at the school, nursery or similar establishment. The Company’s Safeguarding Policy will be given to all staff that may have access to children during their work and forms part of the Company’s specific training for the protection of children. Where a staff member is working at a customer site where they may come into contact with children"
The_Clean_Space.pdf,The Clean Space,133,"or vulnerable adults a DBS check will be required. 3.25 Environmental Policy The Clean Space is committed to minimising its impact on the environment and insures that it will utilise new products, services and processes to facilitate this. We are also dedicated to continual improvement and identifying areas within our current operations which will minimise the impact upon the environment. We are committed to: • Reducing any harmful impact our operations have on the local and global environment. • Measuring the impact of our activities on the environment and set targets for ongoing improvement. • Complying with all relevant environmental legislation that applies to the Company. Employee Handbook v.4.8 P a g e | 52 • Raising staff awareness of environmental issues and enlisting their support to improve the Company’s performance. • Encouraging our suppliers and customers to adopt similar principles. Paper • We will minimise the use of paper in the office."
The_Clean_Space.pdf,The Clean Space,134,Paper • We will minimise the use of paper in the office. • We will reduce packaging as much as possible. • We will seek to buy recycled and recyclable paper products. • We will reuse and recycle all paper where possible. Energy and Water • We will seek to reduce the amount of energy used as much as possible. • Lights and electrical equipment will be switched off when not in use. • Heating will be adjusted with energy consumption in mind. • The energy consumption and efficiency of new products will be taken into account when purchasing. Office Supplies • We will evaluate whether the need can be met in another way. • We will evaluate whether renting/sharing is an option before purchasing equipment. • We will evaluate the environmental impact of any new products we intend to purchase. • We will favour more environmentally friendly and efficient products wherever possible. • We will reuse and recycle everything we are able to. Transportation
The_Clean_Space.pdf,The Clean Space,135,"Transportation • We will reduce the need to travel, restricting it to necessary trips only. • We will promote the use of travel alternatives such as e-mail or video/phone conferencing. • We will make additional efforts to accommodate the needs of those using public transport or bicycles. Maintenance and Cleaning • Cleaning materials used will be as environmentally friendly as possible. • Materials used in office refurbishment will be as environmentally friendly as possible. • We will only use licensed and appropriate organisations to dispose of waste. Employee Handbook v.4.8 P a g e | 53 3.26 Performance Management The performance management procedure has informal and formal stages: 3.26.1 Informal Stage Your Line Manager will talk to you as soon as there is a concern about your performance and determine whether the matter is one of capability or misconduct. Incapability is where an employee cannot achieve a satisfactory level of performance even though"
The_Clean_Space.pdf,The Clean Space,136,"they are giving their best efforts e.g. through poor health or not having the required skills or aptitude for their role. If an employee fails to reach the required standard of performance as a result of either doing or not doing specific things, which could include not following procedures or specific instructions, carelessness, negligence or a lack of effort, this will be treated as misconduct and will instigate the disciplinary procedure. Open and honest discussions about improving performance will take place, which may include the provision of on-going support in order to meet the required standards. Support will be tailored to the individuals needs and can include additional training, mentoring and coaching. After giving feedback about underperformance, the Line Manager will agree objectives and the actions required to improve performance, set a review period and monitor and give feedback on"
The_Clean_Space.pdf,The Clean Space,137,"your progress. The objectives and progress against them will be recorded in writing and revisited at the review meetings. You will be expected to take responsibility for improving your performance to meet the required standard and to ask your Line Manager for help and support, if required. Normally we would expect underperformance to be addressed at this informal stage. However, if underperformance continues, performance does not improve over a reasonable amount of time, or if the problem is serious, then the matter will escalate to the formal stage of the performance management/disciplinary procedure. Prior to moving to the formal stage, a “letter of concern” may be issued setting out a final improvement plan and notifying the consequences of not reaching the required standard. 3.26.2 Formal Stage The Formal Stage of the performance management procedure forms part of the Company’s disciplinary procedure, details of which are contained in this Handbook and should be read in"
The_Clean_Space.pdf,The Clean Space,138,"conjunction with the formal performance management procedure. At the formal stage the employee will receive a letter giving them at least 48 hours’ notice of a disciplinary hearing and offering the right to be accompanied at the hearing. Any warnings issued as a result of the hearing will normally remain on the employees file for a period of 12 months. 3.26.3 SMART Objectives Employee Handbook v.4.8 P a g e | 54 To assist staff, achieve the required standards, the Company uses a set of objectives known as SMART Objectives as shown below. By using SMART Objectives staff and Line Managers can put together specific written plans, so that staff know what objectives they are required to achieve, in a formal and planned way. 3.27 Disciplinary Procedure The Clean Space wishes to promote good employee relations and to ensure that at all times staff are treated in a fair and reasonable manner. These procedures are to ensure that all disciplinary matters"
The_Clean_Space.pdf,The Clean Space,139,"are dealt with consistently throughout the Company and have been designed to assist and encourage improvements in employees conduct, attendance and performance whilst providing an impartial method of dealing with cases of alleged unacceptable behaviour. The procedures are compliant with the ACAS Code of Practice 2009. 3.27.1 The Principles • The procedure is designed to establish the facts quickly and to deal consistently with disciplinary/performance issues. No disciplinary action will be taken until the matter has been fully investigated. • Employees do not have the right to be accompanied at investigatory meetings, or at any meetings where informal counselling is given. • At every stage employees will be advised of the nature of the complaint. Where formal action is being considered, a letter will be sent to the employee detailing the alleged performance/conduct issue which will be discussed at the disciplinary hearing."
The_Clean_Space.pdf,The Clean Space,140,"• If formal action is considered, then the employee will be given the opportunity to state his/her case and be represented/accompanied by a fellow employee of their choice, or by a certified trade union official. • There is no duty on any employee to accept a request to accompany a fellow employee and it would not normally be reasonable for an employee to insist on being accompanied by a representative/companion whose presence may prejudice the case. • Employees will not be dismissed for a first breach of discipline except in the case of gross misconduct, when the penalty will normally be dismissal without notice and without pay in lieu of notice. • Employees have a right to appeal against any formal disciplinary action taken. • The procedure may be implemented at any stage if the alleged misconduct or underperformance warrants such action. Employee Handbook v.4.8 P a g e | 55 3.27.2 The Procedure In order to ensure that you are treated fairly if your conduct or performance does not meet the"
The_Clean_Space.pdf,The Clean Space,141,"standards required, the Company will adopt the following procedure: Informal Procedure If an employee fails to meet the standards required by the Company, their Line Manager will give them informal counselling or coaching. The line manager will document in writing, what improvements are necessary, the timescale for the improvement and any additional advice or support that is to be provided to the employee (e.g. training, coaching, etc). The employee has no right to be accompanied where informal counselling or coaching is given. A “letter of concern” may be issued prior to commencing formal action, setting out a final improvement plan and notifying the employee of the consequences of failing to meet the required standards during the improvement plan. First Written Warning If the employee’s conduct or performance fails to improve during the final informal improvement plan, they will be asked to attend a disciplinary hearing at which they may be accompanied."
The_Clean_Space.pdf,The Clean Space,142,"Normally, if the allegations of misconduct or underperformance are upheld, normally the outcome of the hearing is a First Written Warning. The warning will be kept on the employees’ record for 12 months and disregarded for disciplinary purposes after that period. The employee will be informed that failure to improve their performance or conduct, may result in further disciplinary action being taken. The warning will be confirmed in writing with the right of appeal. Final Written Warning If the employee has a current warning about conduct or performance, then further misconduct or unsatisfactory performance may warrant a Final Written Warning. This may also be the case where ‘first offence’ misconduct is sufficiently serious but would not justify dismissal. Again, the employee may be accompanied at the disciplinary hearing. The warning will be kept on the employees’ record for 12 months and disregarded for disciplinary purposes after that period. The employee will be"
The_Clean_Space.pdf,The Clean Space,143,"informed that failure to improve their performance or conduct, may result in dismissal. The warning will be confirmed in writing with the right of appeal. Dismissal If despite previous warnings, the employee’s conduct or performance does not improve, the employee will attend a disciplinary hearing at which they may be accompanied, the outcome of which may be Dismissal with notice. The dismissal and its reasons will be confirmed in writing with the right of appeal. As an alternative to dismissal, the Company reserves the right to demote an employee as a disciplinary sanction and to reduce the employees pay. Written notice of the demotion detailing the changes will be given to the employee. Misconduct The Company expects its employees to adhere to acceptable standards of conduct and to deal with customers and colleagues in a cooperative and respectful way. Although not exhaustive, the following are examples of misconduct which could result in disciplinary action being taken:"
The_Clean_Space.pdf,The Clean Space,144,"• Persistent lateness or poor time keeping. Employee Handbook v.4.8 P a g e | 56 • Absence from work, including going absent during work, without valid reason, notification or authorisation. • Failure to follow the Company’s absence reporting procedures, including failure to inform the Line Manager of absence and/or failure to provide Self-Certificates/GP Fit Notes in accordance with the Company’s sick leave procedures. • Breach of Health and Safety law, rules, policy or procedures. • Negligence or inadequate standards of work. • Failure to follow reasonable instructions. • Unreasonable standards of dress or personal hygiene. • Abuse of Facilities. • Failure to observe or work to Company policies, procedures and regulations. • Discrimination, Bullying, Harassment or Victimisation. • Insubordination by word, act or demeanour. The Company considers all the above examples as similar or “linked” acts of misconduct and they"
The_Clean_Space.pdf,The Clean Space,145,"will therefore be dealt with via the same disciplinary route (i.e. if an employee receives a first written warning for any of the above and then commits another act of misconduct then a final written warning may be issued). Gross Misconduct If, after investigation, it is deemed that an employee has committed a very serious offence of the following nature (the list is not exhaustive), the normal consequence will be summary dismissal (i.e. dismissal will be immediate and without recourse to the normal warning steps and without notice): • Theft, including unauthorised possession of Company property. • Breaches of confidentiality, prejudicial to the interest of the Company. • Being unfit for duty because of the misuse/consumption of drugs or alcohol. • Breach of confidentiality/security procedures. • Physical assault or verbal abuse inside or outside of the workplace. • Serious bullying or harassment. • Serious act of insubordination; e.g. which creates a danger or hazard, or which brings the"
The_Clean_Space.pdf,The Clean Space,146,"company into disrepute. • False declaration of qualifications, professional registration, work visas. • Fraud, dishonesty or falsification of documents, including dishonestly recording incorrect hours of work on timesheets or other work scheduling systems. • Failure to observe legal or critical Company rules, regulations or procedures. • Acts of incitement, or actual acts of discrimination on the grounds of sex, race (including nationality, skin colour or ethnic origin), religion, belief, age, sexual orientation, marital status, gender reassignment, pregnancy/maternity or disability. • Deliberately accessing internet sites containing pornographic, offensive or obscene materials. • Wilful damage of property at work. • Serious breaches of Health and Safety rules. • Serious negligence (gross negligence) which either brings the Company into disrepute, places colleagues or customers in danger or causes the Company significant financial loss."
The_Clean_Space.pdf,The Clean Space,147,"• Unauthorised access to computer records and/or sensitive Company information. • Bringing the Company into serious disrepute which includes the inappropriate use of social media, serious criminal charge, criminal conviction. • A serious breach of confidence or dereliction of duty. Employee Handbook v.4.8 P a g e | 57 3.27.3 Suspension Where there is an allegation of gross misconduct or gross negligence, the Company reserves the right to suspend the employee from duty, as a precautionary measure. Suspension will be instigated where it is considered a risk to either the investigation, the Company or colleagues to allow the employee to remain at work during an investigation. Suspension will not be implemented as a matter of course, but only where the risk is considered too great. During the period of suspension, the employee will receive full pay and benefits. Suspension is not disciplinary action, will be for as short a time as possible and does not infer guilt. 3.27.4 Durations of Warning"
The_Clean_Space.pdf,The Clean Space,148,"3.27.4 Durations of Warning The Company reserves the right to increase the time that formal warnings will remain on file, where it deems it appropriate. 3.27.5 The Right of Appeal Where an employee feels that disciplinary action taken against them is wrong or unjust, they have the right to appeal the decision. The appeal should be sent in writing to the person named in the disciplinary outcome letter stating the full grounds for the appeal, within five working days of receipt of the letter. The Appeal Hearing Where, possible, a manager of at least equal seniority to the disciplinary chairperson or a Director, who was not involved in the original disciplinary decision will hear the appeal. At the appeal hearing the employee will have the right to be accompanied by a work colleague or certified trade union representative. It may be necessary to carry out further investigation before deciding on the appeal, for example where new evidence is presented. The findings, decision and"
The_Clean_Space.pdf,The Clean Space,149,"outcome of the appeal hearing, will be confirmed to the employee in writing. It should be noted that the appeal chairperson’s decision is final and there is no further right of appeal. 3.28 Grievance Procedure The grievance procedure is in accordance with the ACAS Code of Practice 2009 and provides each employee with the opportunity to raise a complaint against the Company or a fellow employee and have it formally investigated and responded to. Note: Where an employee raises a grievance during the formal disciplinary process the disciplinary process may be suspended in order to deal with the grievance. Where the grievance and disciplinary cases are related it may be appropriate to deal with both issues concurrently. 3.28.1 Informal Discussions If you are unhappy about the treatment that you have received or about any aspect of your work, you should first discuss this with your Line Manager, who will attempt to resolve the situation on an"
The_Clean_Space.pdf,The Clean Space,150,"informal basis. The Line Manager will discuss your concerns in confidence, make discreet investigations, and attempt to resolve the matter speedily and fairly. Most grievances are likely to be resolved satisfactorily at this stage. Employee Handbook v.4.8 P a g e | 58 3.28.2 Formal Procedure Stage 1 - Statement of Grievance If an employee is unable to resolve an issue informally, they should raise it in writing under the formal grievance procedure. The grievance should be addressed to their line manager or if the grievance is about the line manager to their line manager’s manager.. If an employee wishes a verbal grievance to be treated under the formal procedure, they should make this clear to their line manager, who will document the issue as a formal record of the grievance having been raised. Note: Further attempts may be made to resolve the matter informally, depending on the nature of the complaint. However, if you are not satisfied with the outcome, you may insist on the matter"
The_Clean_Space.pdf,The Clean Space,151,"proceeding to a full grievance hearing. Stage 2 - Grievance Hearing The employee will be invited to a grievance hearing, with the right to be accompanied by a workplace colleague or a certified trade union representative. The Company may carry out some preliminary investigation prior to the hearing, however the main purpose of the hearing is for the employee to fully explain their grievance. The manager hearing the grievance will ask questions for clarity. The employee may call witnesses to the hearing. The hearing may be adjourned at any time for further investigation to take place. If you fail to attend the hearing without explanation, or if it appears that you have not made sufficient attempts to attend, the company will respond to your grievance in writing without a hearing. Following the hearing the Company will provide a written response to the grievance offering the right of appeal. Stage 3 - Appeal Every employee has the right to appeal against the outcome of a grievance."
The_Clean_Space.pdf,The Clean Space,152,"Any appeal should be put in writing within 5 working days, to the manager designated in the grievance response letter and should state the full grounds for the appeal. An appeal hearing will normally be arranged within 10 working days of the appeal letter. The appeal hearing will normally be chaired by a senior manager who was not involved in the grievance. The outcome of the appeal hearing will be confirmed in writing. There is no further right of appeal and the decision at this stage is final. Note: The provisions detailed within the Company’s grievance procedure comply with the ACAS Code of Practice 2009, however they do not from part of employee’s contract of employment and are not contractually binding. 3.28.3 Mediation Employee Handbook v.4.8 P a g e | 59 In the event of a dispute, disagreement or complaint against another employee, the parties may be offered and agree to attempt to settle the matter by mediation. Mediation must be entered into"
The_Clean_Space.pdf,The Clean Space,153,"both voluntarily and with a demonstrable desire to resolve the situation amicably. Neither party will, by entering into such a process, waive their respective statutory or contractual employment rights. Mediation involves the appointment of a third-party mediator, who will initially discuss the issues raised individually with the parties, with the aim to follow this up with a joint meeting to agree an action plan. 3.29 Harassment/Bullying If you are treated in a manner that you believe constitutes harassment or bullying, you have the right to make a complaint against the individual(s) concerned. Harassment is defined in the Equality Act 2010 as unwanted conduct related to a relevant protected characteristic, which has the purpose or effect of violating an individual’s dignity or creating an intimidating, hostile, degrading, humiliating or offensive environment for that individual. There is no legal definition of bullying, but it is defined by the Company as offensive, intimidating,"
The_Clean_Space.pdf,The Clean Space,154,"malicious or insulting behaviour, and/or an abuse or misuse of power that has the effect of undermining, humiliating or injuring the recipient. Bullying can also include work based and social exclusion. Both definitions can include things such as inappropriate humour, unwanted physical contact, coercion, repeated criticism and pressure to achieve unreasonable expectations of performance. If you raise a complaint in good faith under this policy, you will under no circumstances be subjected to any unfavourable treatment or victimisation as a result of making the complaint. However, if it is established that you have made a deliberately false or malicious complaint against another individual(s) about harassment or bullying, disciplinary action may be taken against you, which could include dismissal. Any employee who witnesses an incident that he/she believes to be the harassment or bullying of another member of staff, must report the incident in confidence either to his/her Line Manager or"
The_Clean_Space.pdf,The Clean Space,155,"where this is not appropriate to a more senior manager or Director. The Company will take all such reports seriously and will treat the information in strict confidence as far as it is possible to do so. However, you may be asked to make a witness statement. The allegation will be thoroughly investigated, and appropriate action taken. 3.29.1 How to Make a Complaint Before raising a formal complaint, you are encouraged in the first instance to talk directly and informally to the individual(s) whom you believe is harassing you and explain clearly what aspect of the individual(s) behaviour is unacceptable, or is causing offence, and request that it stop. It may be that the individual(s) whose conduct is causing offence is genuinely unaware that his/her behaviour is unwelcome or objectionable and therefore a direct approach can resolve the matter without the need for formal action. Where you would like support to make such an approach, you should contact"
The_Clean_Space.pdf,The Clean Space,156,"your Line Manager or if the allegation is about your line manager, a more senior manager or Director. If, however, you feel unable to take this course of action, or if you have already approached the individual(s) to no avail, or if the harassment is of a very serious nature, you may elect to raise a Employee Handbook v.4.8 P a g e | 60 formal complaint using the Company’s Grievance procedure. Formal complaints may be raised with either your Line Manager or, if preferred, a more senior manager or Director. In bringing a complaint of harassment/bullying, you should be prepared to state: • The name of the person(s) whose behaviour you believe amounts to harassment or bullying. • The type of behaviour that is causing offence, or that you have witnessed, together with specific examples if possible. • Dates and times when incidents of harassment or bullying occurred, and where they occurred. • The names of any other person(s) who witnessed any incidents, or who themselves may"
The_Clean_Space.pdf,The Clean Space,157,"have been the victims of harassment or bullying by the same person(s). • Any action that you have already taken to try to deal with the harassment. The Company reserves the right, at its discretion, to suspend any employee who is under investigation for harassment or bullying for a temporary period whilst investigations are being carried out. Suspension will only be implemented where there is a genuine belief that the individual causes a risk to the investigation, the company or colleagues if they are allowed to remain at work. Any suspension will be for as short a time as possible and will be on full pay. As part of the investigation, an employee accused of harassment or bullying will be informed of the exact nature of the complaint against him/her and afforded a full opportunity to challenge the allegations and put forward an explanation for his/her behaviour in a confidential interview., No employee will be presumed guilty following an allegation of harassment or bullying against him/her."
The_Clean_Space.pdf,The Clean Space,158,"The Company regards all forms of harassment and bullying as serious misconduct, and any employee who is found to have harassed or bullied a colleague will be liable to disciplinary action up to and including summary dismissal. The Company will maintain records of investigations into alleged incidents of harassment or bullying, the outcome of the investigations and any corrective or disciplinary action taken. These records will be maintained in confidence and in line with the provisions of General Data Protection Regulations (GDPR). Employee Handbook v.4.8 P a g e | 61 4.0 Leaving the Company 4.1 Resignation An employee who resigns must provide the Company with notice of resignation in writing, in accordance with the notice period set down in their Statement of Employment. Upon resignation, the employee will be required to work the full contractual notice, unless otherwise agreed. Failure to work the contractual notice period is a breach of contract and the"
The_Clean_Space.pdf,The Clean Space,159,"Company reserves the right to recover any financial loss caused by such a breach. 4.2 Retirement Other than in some specific circumstances, compulsory retirement is no longer lawful and therefore there is no obligation on an employee to retire at any specific age. If you wish to retire you should submit your resignation in writing, giving the required contractual notice, in the normal way. 4.3 Leaving the Company During the Annual Leave Year If your employment terminates part way through the annual leave year you will receive pay in lieu of any accrued, but unused holiday entitlement. If you have taken more annual leave than you have accrued at the time of leaving, the excess will be deducted from your final salary. The Company reserves the right to require you to take any outstanding leave entitlement during any period of notice, whether given by the Company or by yourself. 4.4 Return of Company Equipment/Property"
The_Clean_Space.pdf,The Clean Space,160,"4.4 Return of Company Equipment/Property Section 4.4 to 4.9 form part of your contractual terms and conditions of employment. Upon termination of employment (for whatever reason) you will promptly and without unreasonable delay return to the Company all documents, software, hardware (including Company Laptops/Tablets), books, manuals, office equipment, uniform, name badge, keys, security passes, Company credit cards, Company vehicles, Company mobile phones, and any other property belonging to the Company. These items are to be returned as directed by your Line Manager and certainly before your last day of employment with the Company. You will also undertake to return forthwith any such Company property that may come into your possession or control after termination of your employment. Failure to return Company property will entitle the Company to withhold the whole or part of any salary due to the employee, up to the reasonable current market value of the property not returned."
The_Clean_Space.pdf,The Clean Space,161,"In addition, the Company also reserves the right to issue civil proceedings against the employee for breach of contract and/or trespass to goods to the extent that any outstanding salary withheld do not cover the current market value of the property not returned. Employee Handbook v.4.8 P a g e | 62 4.5 Notice Given by the Company If the Company terminates your employment (except in cases of summary dismissal), you will be entitled to the contractual notice as specified in your Statement of Employment. 4.6 Garden Leave and Pay in Lieu of Notice Garden Leave The Company reserves the right, at its sole discretion, to require employees who have resigned with notice, or who have been given notice to terminate their contract by the Company, not to attend their place of work for all or part of the notice period. In these circumstances, the employee's contract will continue in force until the end of the notice"
The_Clean_Space.pdf,The Clean Space,162,"period and the employee will continue to receive full pay and benefits in the normal way. The employee will also remain bound by all the obligations and restrictions set out in the contract of employment, including any confidentiality clauses and restrictive covenants contained in the employee's contract, save the duty to attend work. The employee must, remain contactable and available for work during their normal contractual hours. The employee is not permitted to take up employment elsewhere during any period of garden leave, without the written consent of the Company. Pay in Lieu of Notice The Company reserves the right to make a payment in lieu of basic salary only for all or any part of your notice period upon the termination of your employment. This provision, which is at the Company's discretion, applies whether notice to terminate the contract is given by you or by the Company (e.g. redundancy). 4.7 Non-Solicitation"
The_Clean_Space.pdf,The Clean Space,163,"Company (e.g. redundancy). 4.7 Non-Solicitation You agree that you shall not for a period of 12 months after termination of your employment, whether as principal or agent or employer or otherwise, whether directly or indirectly, recruit or try to recruit any person as an employee or consultant or in some other capacity, if that person was at any time during the last six months of your employment employed by the Company and you had regular contact with him/her through your employment with the Company. For a period of 12 months following the termination of your employment you shall not, directly or indirectly, disclose to any person, firm or corporation the names or addresses of any of the customers of the Company or any other information pertaining to them. Neither shall you call on, solicit, take away, or attempt to call on, solicit, or take away any customers of the Company on whom you have called or with whom you became acquainted during the term of your employment,"
The_Clean_Space.pdf,The Clean Space,164,"as the direct or indirect result of your employment with the Company. 4.8 Competition You undertake not to compete directly or indirectly, whether as director, shareholder, employee, consultant, proprietor or agent or in any other capacity, with that part of the Company’s business with which you were involved as an employee, in the 12 months prior to the termination of your employment for a period of 12 months after termination. Employee Handbook v.4.8 P a g e | 63 4.9 Rights and Obligations During the Notice Period During the notice period, the contract of employment will continue to remain in force and the employee will receive full pay and benefits. If an employee’s performance or behaviour during the notice period falls below the required standard, the Company will still address this as a performance or misconduct matter, which may result in disciplinary action including dismissal. The Company has a duty of care to future employers"
The_Clean_Space.pdf,The Clean Space,165,"and therefore, it may be necessary to refer to such action in a future reference. During the notice period, the Company may restrict an employee’s duties, contact with customers, colleagues and suppliers, access to information or resources and impose other reasonable practices, to better facilitate a handover or protect business interests. 4.10 Redundancy The Company’s policy is to avoid redundancies wherever possible and to provide secure employment for all its employees. You can help to achieve this objective by maintaining a flexible attitude to working practices and willingness to transfer to another job or department and make the best use of the training you have received. However, in the event that a redundancy situation occurs, the Company will consult fully with affected employees and comply with all its statutory obligations. Employee Handbook v.4.8 P a g e | 64 5.0 Changes to the Employee Handbook and Terms & Conditions of Employment 5.1"
The_Clean_Space.pdf,The Clean Space,166,"Employment 5.1 Your Statement of Employment and the specifically annotated sections of this Employee Handbook contain all the details of your Terms and Conditions of Employment. 5.2 The Company reserves the right to amend the Employee Handbook in line with the needs of the business, as and when necessary and will notify you accordingly, either by issuing a new Handbook, pages, instructions or amendments. 5.3 You will be notified of minor changes by way of a general notice to all members of staff and any such changes will take effect from the date of this notice. 5.4 Any significant changes or additions to this Employee Handbook will be given by providing you with a new version of the complete Handbook (which will be made available on the Company’s intranet or as a hard copy). You will be required to confirm that you are in receipt of the notification and that you are aware of how you can access the new version. 5.5"
The_Clean_Space.pdf,The Clean Space,167,"you are aware of how you can access the new version. 5.5 The Company reserves the right to vary your terms and conditions of employment in circumstances where such variation is in the interests of the Company. Where there is a proposed change to your terms and conditions of employment, you will be consulted on the change with a view to obtaining your agreement. However, there may be occasions where the need for the change is so great, that the Company may have to unilaterally make the change without agreement. Where a unilateral variation takes place, this will only be as a last resort after full consultation on alternatives. You will be asked to sign a contract variation letter for any agreed changes to terms and conditions. 5.6 It is your responsibility to have up-to-date knowledge of the Company’s policies, procedures, benefits and working practices and we suggest that you take time to read the Employee Handbook"
The_Clean_Space.pdf,The Clean Space,168,"in full. Ignorance of a policy or procedure in this handbook will not be an acceptable reason for a breach. Employee Handbook v.4.8 P a g e | 65 6.0 Health and Safety Your health and safety are of paramount importance to us and the Company is committed to maintaining a healthy and safe working environment. Your co-operation is essential if a satisfactory working environment is to be maintained. You must familiarise yourself with the Company’s Health and Safety Policy and any specific rules present at the site that you work. 6.1 Your Responsibilities Under the Health and Safety at Work, etc. Act 1974, you are responsible for taking care of yourself and other persons who may be affected by your acts or omissions at work. You are expected to co- operate with the Company in all matters regarding the Company’s Health and Safety Policy and therefore you must: • Take reasonable care to ensure that your conduct does not put you, your colleagues, customers or visitors at risk."
